,Label,MBI,MNDWI,NDVI,SAVI
5,5,0.127633,0.160044,0.0247902,0.0371841
5,5,0.127367,0.183333,0.0237195,0.0355781
5,5,0.0754458,0.24891,0.0238369,0.0357544
5,5,0.119608,0.223023,0.021506,0.0322581
5,5,0.125344,0.169765,0.0456309,0.0684441
5,5,0.104762,-0.0067207,0.142092,0.213129
5,5,0.105245,0.262147,0.00209257,0.00313875
5,5,0.121703,0.242972,0.0199028,0.0298531
5,5,0.122632,0.232742,-0.00137426,-0.00206132
5,5,0.121694,0.192602,0.0104893,0.0157335
5,5,0.110734,0.234865,-0.0106693,-0.0160035
5,5,0.133858,0.199685,-0.00602827,-0.00904217
5,5,0.114298,0.216379,0.00428147,0.00642204
5,5,0.0846637,0.166977,0.065046,0.0975661
5,5,0.125013,0.157245,0.0337289,0.0505918
5,5,0.102265,0.216901,0.0203325,0.0304979
5,5,0.100388,0.241801,0.000874621,0.0013119
5,5,0.10999,0.175839,0.0375542,0.0563296
5,5,0.154183,0.179676,-0.0176263,-0.0264385
5,5,0.0632177,-0.00122699,0.311113,0.466649
5,5,0.120651,0.219817,0.00501833,0.00752728
5,5,0.112773,0.17428,0.056811,0.0852135
5,5,0.113659,0.0942186,0.0855239,0.128281
5,5,0.126003,0.162076,0.0371007,0.0556492
5,5,0.108931,0.226531,0.00925037,0.0138752
5,5,0.101286,0.210895,0.0305245,0.0457853
5,5,0.129169,0.140441,0.0494033,0.0741025
5,5,0.117036,0.168282,0.0394102,0.0591133
5,5,0.106217,0.14979,0.0596482,0.0894693
5,5,0.103176,0.194957,0.0567911,0.0851838
5,5,0.113284,0.193036,0.024546,0.036818
5,5,0.113253,0.19034,0.0185014,0.0277513
5,5,0.115734,0.193953,0.0160852,0.024127
5,5,0.0998224,0.221717,0.011431,0.0171461
5,5,0.114804,0.213216,0.0135823,0.020373
5,5,0.113721,0.1791,0.0289753,0.0434618
5,5,0.113032,0.163305,0.0378521,0.0567764
5,5,0.122857,0.0383857,0.112971,0.16945
5,5,0.131005,0.14395,0.0792204,0.118826
5,5,0.115375,0.138655,0.0653739,0.0980572
5,5,0.110616,0.247662,-0.0145558,-0.0218332
5,5,0.0967938,0.227694,0.0107446,0.0161165
5,5,0.105862,0.220235,0.00703138,0.0105468
5,5,0.104856,0.236025,-0.00550596,-0.00825872
5,5,0.094403,0.149561,0.093716,0.140569
5,5,0.134033,0.139412,0.0413712,0.0620547
5,5,0.120093,0.117955,0.0772023,0.115799
5,5,0.111219,0.0886253,0.098788,0.148176
5,5,0.115032,0.16401,0.0392816,0.0589206
5,5,0.108991,0.150363,0.048404,0.0726036
5,5,0.116099,0.21404,-0.00359047,-0.00538556
5,5,0.120792,0.16486,0.0217566,0.032634
5,5,0.0971076,0.238126,0.00641412,0.00962092
5,5,0.148788,0.247978,-0.0402624,-0.0603919
5,5,0.101387,0.272947,-0.0145975,-0.0218957
5,5,0.136729,0.141614,0.0305046,0.0457554
5,5,0.105172,0.118828,0.0767509,0.115122
5,5,0.11462,0.12746,0.0660617,0.0990887
5,5,0.10925,0.0515443,0.121374,0.182053
5,5,0.0650996,0.126412,0.108066,0.162093
5,5,0.073921,0.231185,0.0564027,0.0846009
5,5,0.0828704,0.101757,0.128804,0.193198
5,5,0.123278,0.104143,0.0868452,0.130263
5,5,0.102325,0.088729,0.120284,0.180419
5,5,0.0850879,0.104964,0.131499,0.197241
5,5,0.0970256,0.143298,0.0653064,0.0979561
5,5,0.174794,0.112095,0.0158671,0.0237996
5,5,0.143493,-0.0623207,0.170258,0.255374
5,5,0.125522,0.108561,0.105468,0.158197
5,5,0.116895,0.0798113,0.117396,0.176086
5,5,0.11675,0.128709,0.0617514,0.0926242
5,5,0.120474,0.0529253,0.111757,0.167629
5,5,0.135533,0.138982,0.0266037,0.0399043
5,5,0.123512,0.113505,0.0605998,0.0908967
5,5,0.147889,0.101869,0.0388395,0.058257
5,5,0.123306,-0.00966387,0.160786,0.241169
5,5,0.124209,-0.023512,0.155946,0.233909
5,5,0.0733553,0.250763,0.045837,0.0687535
5,5,0.104426,0.23168,0.000102187,0.000153276
5,5,0.0983672,0.228111,0.00738319,0.0110745
5,5,0.0980752,0.232138,0.010163,0.0152441
5,5,0.104535,0.254042,-0.011208,-0.0168115
5,5,0.112137,0.149817,0.0486882,0.0730301
5,5,0.112217,0.176611,0.0364596,0.0546877
5,5,0.113854,0.123224,0.0707496,0.106121
5,5,0.121195,0.159253,0.0282742,0.04241
5,5,0.0983961,0.232875,0.0130756,0.0196128
5,5,0.132509,0.194195,0.0151964,0.0227939
5,5,0.123798,0.127824,0.0567538,0.0851279
5,5,0.119236,0.126784,0.0477141,0.071569
5,5,0.107709,0.250096,-0.0161688,-0.0242526
5,5,0.108183,0.196643,0.0216244,0.0324357
5,5,0.110916,0.229909,-0.00212077,-0.00318107
5,5,0.119249,0.190516,0.0130364,0.0195541
5,5,0.146687,0.0847321,0.0676112,0.101412
5,5,0.128199,-0.00127463,0.0933873,0.140076
5,5,0.123572,0.179394,0.0313185,0.0469764
5,5,0.123273,0.170623,0.03386,0.0507884
5,5,0.123041,0.196353,0.00255272,0.00382897
5,5,0.113763,0.20802,0.00981615,0.0147238
5,5,0.0956672,0.220249,0.0137509,0.0206258
5,5,0.129001,0.183535,0.00543574,0.00815336
5,5,0.105077,0.16731,0.0546289,0.0819408
5,5,0.0890761,0.217566,0.0534019,0.0801002
5,5,0.121757,0.163476,0.0222275,0.0333402
5,5,0.108516,0.211101,0.00993412,0.0149008
5,5,0.115083,0.146594,0.0328816,0.0493209
5,5,0.111594,0.13906,0.0756614,0.113488
5,5,0.0873492,-0.0352941,0.21731,0.325952
5,5,0.133121,0.147949,0.0252504,0.0378744
5,5,0.0999082,0.189524,0.0238283,0.0357413
5,5,0.108664,0.15256,0.0712626,0.10689
5,5,0.121385,0.0877454,0.061109,0.0916605
5,5,0.119232,0.15835,0.0357854,0.0536763
5,5,0.137936,0.125461,0.0399456,0.0599163
5,5,0.117011,0.165503,0.0313116,0.046966
5,5,0.126126,0.191382,0.010882,0.0163226
5,5,0.0841288,0.152365,0.0979343,0.146896
5,5,0.0973297,0.208672,0.063741,0.0956086
5,5,0.0999627,0.208172,0.016022,0.0240325
5,5,0.104454,0.212277,0.016938,0.0254064
5,5,0.11206,0.119608,0.0897915,0.134682
5,5,0.112535,0.0899225,0.126904,0.190349
5,5,0.155025,0.0406138,0.092154,0.138225
5,5,0.116246,0.0862552,0.0943078,0.141456
5,5,0.120538,0.0545813,0.120769,0.181145
5,5,0.12947,-0.00396908,0.142401,0.213592
5,5,0.118411,0.0618475,0.114333,0.171491
5,5,0.116979,0.0834308,0.0941697,0.141249
5,5,0.118984,0.0740704,0.106104,0.159149
5,5,0.118272,0.0656668,0.118865,0.178289
5,5,0.114861,0.0651194,0.115932,0.173891
5,5,0.114655,0.0823414,0.120675,0.181005
5,5,0.1245,0.0448718,0.12464,0.186952
5,5,0.123497,0.130951,0.0637988,0.0956944
5,5,0.121837,0.11862,0.0905929,0.135884
5,5,0.115877,0.139349,0.0650789,0.0976146
5,5,0.125603,0.135773,0.0337273,0.0505891
5,5,0.11982,0.0326288,0.123615,0.185414
5,5,0.117682,0.0722759,0.103948,0.155915
5,5,0.127646,0.0844329,0.0844734,0.126705
5,5,0.132578,0.0757563,0.0755888,0.113379
5,5,0.127861,0.109303,0.0933797,0.140064
5,5,0.141745,0.162636,0.0123628,0.0185436
5,5,0.139925,0.074202,0.0879888,0.131978
5,5,0.140702,0.0257869,0.101304,0.15195
5,5,0.130983,0.0536973,0.0883237,0.13248
5,5,0.124291,0.00184778,0.124484,0.186719
5,5,0.126335,0.0674858,0.101022,0.151528
5,5,0.145673,0.0504566,0.0557621,0.0836408
5,5,0.184661,-0.0547567,-0.019597,-0.0293947
5,5,0.127568,0.0680075,0.116115,0.174166
5,5,0.113015,0.0114433,0.151872,0.227799
5,5,0.115064,0.0342118,0.14008,0.210113
5,5,0.114851,0.0212972,0.151709,0.227554
5,5,0.122395,0.0267089,0.110052,0.165072
5,5,0.164708,0.12707,-0.0151425,-0.0227131
5,5,0.130253,-0.0578376,0.150765,0.226142
5,5,0.126677,0.0781144,0.0992799,0.148914
5,5,0.136343,0.0758966,0.0944343,0.141646
5,5,0.128751,0.0675274,0.120539,0.180801
5,5,0.15079,0.0342746,0.0750527,0.112574
5,5,0.123474,0.0480953,0.112084,0.16812
5,5,0.134934,0.114099,0.0608539,0.0912774
5,5,0.150852,0.0020903,0.189585,0.284364
5,5,0.148811,0.191616,-0.0376166,-0.0564231
5,5,0.120822,0.0425101,0.051481,0.0772193
5,5,0.141053,0.0809564,0.0908945,0.136336
5,5,0.150491,0.0353737,0.0742966,0.11144
5,5,0.132069,0.0773861,0.0947335,0.142095
5,5,0.162776,0.135735,0.0213024,0.0319525
5,5,0.133995,0.0788962,0.0813086,0.121958
5,5,0.182919,0.028673,0.0311974,0.0467945
5,5,0.144734,-0.00232126,0.122055,0.183076
5,5,0.123134,0.0394129,0.109303,0.163947
5,5,0.131585,0.0554949,0.102969,0.154448
5,5,0.137293,0.0349484,0.117743,0.176606
5,5,0.142038,0.038454,0.0962703,0.144399
5,5,0.153668,0.0355892,0.0742067,0.111305
5,5,0.136215,0.0370905,0.131171,0.196747
5,5,0.145673,0.0304128,0.108641,0.162954
5,5,0.140581,0.115098,0.0404704,0.0607035
5,5,0.12775,0.0739775,0.0975255,0.146282
5,5,0.131053,0.0744886,0.0655446,0.0983136
5,5,0.125665,0.0371101,0.125322,0.187974
5,5,0.137382,-0.00923206,0.144539,0.216799
5,5,0.134769,-0.0230013,0.143317,0.214965
5,5,0.143076,0.0646506,0.0802828,0.120419
5,5,0.136019,0.00516351,0.115148,0.172715
5,5,0.124051,0.00320295,0.119192,0.17878
5,5,0.134313,0.0176465,0.113843,0.170757
5,5,0.126998,0.0118959,0.115438,0.17315
5,5,0.131197,0.0661896,0.102505,0.153751
5,5,0.112029,0.167839,0.0394366,0.0591529
5,5,0.112586,0.0249187,0.141301,0.211942
5,5,0.124357,0.0215221,0.12404,0.186052
5,5,0.122461,0.0770264,0.103466,0.155192
5,5,0.128828,0.0878286,0.0635102,0.0952614
5,5,0.130647,0.0336187,0.122361,0.183532
5,5,0.126381,0.0268242,0.118795,0.178185
5,5,0.13242,0.0235426,0.108653,0.162973
5,5,0.125066,0.0653729,0.108591,0.16288
5,5,0.122448,-0.00930551,0.156612,0.234908
0,1,0.317103,-0.49824,0.314526,0.471741
0,1,0.31522,-0.496111,0.313745,0.47057
0,1,0.319203,-0.497898,0.305272,0.457861
0,1,0.307799,-0.492475,0.338757,0.508086
0,1,0.296353,-0.484059,0.354163,0.531194
0,1,0.292306,-0.474125,0.35424,0.531311
0,1,0.279039,-0.46874,0.373485,0.560175
0,1,0.279798,-0.475241,0.384216,0.576271
0,1,0.291523,-0.479696,0.346191,0.519236
0,1,0.289441,-0.476386,0.356162,0.534192
0,1,0.285649,-0.468857,0.358087,0.537078
0,1,0.263462,-0.434322,0.399614,0.599363
0,1,0.275445,-0.468607,0.390168,0.585197
0,1,0.280797,-0.471743,0.375286,0.562875
0,1,0.197101,-0.290696,0.342326,0.513451
0,1,0.203092,-0.284532,0.332322,0.498445
0,1,0.179259,-0.242105,0.315914,0.473837
0,1,0.186356,-0.253755,0.31764,0.476425
0,1,0.297348,-0.414931,0.24797,0.371926
0,1,0.306383,-0.430949,0.239334,0.358972
0,1,0.298917,-0.411171,0.229756,0.344608
0,1,0.306874,-0.435796,0.242138,0.363179
0,1,0.298736,-0.429341,0.250786,0.376149
0,1,0.297475,-0.428449,0.26328,0.394887
0,1,0.301822,-0.429113,0.239481,0.359193
0,1,0.2965,-0.404272,0.234126,0.351162
0,1,0.298715,-0.400615,0.218526,0.327764
0,1,0.298315,-0.413049,0.237803,0.356677
0,1,0.296487,-0.403095,0.225329,0.337968
0,1,0.297927,-0.417968,0.239097,0.358617
0,1,0.301481,-0.421324,0.235382,0.353047
0,1,0.296725,-0.422669,0.258104,0.387127
0,1,0.292957,-0.415934,0.250955,0.376403
0,1,0.290467,-0.393661,0.255987,0.38395
0,1,0.280193,-0.377219,0.23811,0.357137
0,1,0.292255,-0.396679,0.233029,0.349517
0,1,0.298736,-0.416274,0.262729,0.39406
0,1,0.299969,-0.427294,0.247805,0.371677
0,1,0.30116,-0.422801,0.231889,0.347805
0,1,0.307241,-0.434092,0.246571,0.369826
0,1,0.294813,-0.419159,0.244268,0.366374
0,1,0.297193,-0.418197,0.250332,0.375467
0,1,0.293387,-0.420278,0.266052,0.399046
0,1,0.298305,-0.408095,0.224423,0.33661
0,1,0.296306,-0.409621,0.240678,0.360989
0,1,0.302252,-0.423092,0.240119,0.36015
0,1,0.217996,-0.30719,0.302123,0.453155
0,1,0.195192,-0.268739,0.287791,0.431662
0,1,0.22752,-0.285867,0.266292,0.399412
0,1,0.226316,-0.273676,0.269104,0.403629
0,1,0.214544,-0.28201,0.280689,0.421007
0,1,0.288636,-0.416905,0.289404,0.434073
0,1,0.301156,-0.429813,0.265952,0.398897
0,1,0.299344,-0.425379,0.258342,0.387483
0,1,0.297013,-0.424907,0.258029,0.387014
0,1,0.291192,-0.426707,0.291151,0.436693
0,1,0.29093,-0.41982,0.281357,0.422003
0,1,0.289611,-0.428017,0.296582,0.444838
0,1,0.277314,-0.408384,0.308301,0.462416
0,1,0.296442,-0.425284,0.276034,0.414018
0,1,0.300306,-0.430134,0.268324,0.402454
0,1,0.29997,-0.425129,0.265404,0.398074
0,1,0.302159,-0.433424,0.267095,0.40061
0,1,0.288749,-0.399709,0.259204,0.388777
0,1,0.289579,-0.390606,0.259932,0.389868
0,1,0.283549,-0.366741,0.233508,0.350237
0,1,0.288749,-0.399709,0.259204,0.388777
0,1,0.284284,-0.419283,0.307563,0.461308
0,1,0.282317,-0.411252,0.305266,0.457864
0,1,0.288659,-0.412001,0.263287,0.3949
0,1,0.279319,-0.409378,0.29045,0.435642
0,1,0.273162,-0.364795,0.2364,0.354575
0,1,0.265619,-0.35151,0.229838,0.344735
0,1,0.276323,-0.371027,0.2313,0.346926
0,1,0.277834,-0.371922,0.223258,0.334863
0,1,0.277538,-0.372544,0.229683,0.344501
0,1,0.27564,-0.384242,0.257671,0.386477
0,1,0.271061,-0.372534,0.251714,0.377544
0,1,0.256276,-0.30211,0.228622,0.342908
0,1,0.263922,-0.307501,0.209806,0.314688
0,1,0.264731,-0.325803,0.21692,0.325359
0,1,0.227663,-0.305777,0.269259,0.403864
0,1,0.237445,-0.311912,0.265982,0.398947
0,1,0.273056,-0.33413,0.225053,0.337555
0,1,0.268282,-0.32423,0.207634,0.311431
0,1,0.271925,-0.336184,0.212064,0.318075
0,1,0.263171,-0.30866,0.214553,0.321809
0,1,0.265674,-0.307588,0.190846,0.28625
0,1,0.266087,-0.328608,0.2284,0.342577
0,1,0.268282,-0.32423,0.207634,0.311431
0,1,0.270345,-0.314928,0.198309,0.297444
0,1,0.270582,-0.319084,0.189565,0.28433
0,1,0.270757,-0.332055,0.195247,0.292851
0,1,0.261059,-0.32431,0.232699,0.349024
0,1,0.261059,-0.32431,0.232699,0.349024
0,1,0.279292,-0.351318,0.218379,0.327541
0,1,0.285377,-0.369287,0.233357,0.350004
0,1,0.282471,-0.398333,0.274358,0.411501
0,1,0.250413,-0.408084,0.393548,0.590276
0,1,0.267417,-0.408005,0.355027,0.532494
0,1,0.26686,-0.394361,0.343841,0.515714
0,1,0.288607,-0.414886,0.292668,0.438958
0,1,0.280663,-0.402069,0.287117,0.430636
0,1,0.270616,-0.386563,0.289003,0.433464
0,1,0.279351,-0.397027,0.294074,0.44107
0,1,0.272564,-0.354455,0.248297,0.37241
0,1,0.282256,-0.401601,0.279806,0.419667
0,1,0.290897,-0.387255,0.23988,0.359785
0,1,0.273297,-0.400725,0.306089,0.459086
0,1,0.291289,-0.413484,0.273598,0.410356
0,1,0.273264,-0.388963,0.280069,0.420074
0,1,0.278963,-0.371406,0.247871,0.371779
0,1,0.282748,-0.363177,0.225105,0.337633
0,1,0.232756,-0.311821,0.276128,0.414159
0,1,0.285574,-0.468394,0.367591,0.55133
0,1,0.282334,-0.473129,0.380551,0.570772
0,1,0.278261,-0.463185,0.376203,0.564251
0,1,0.290457,-0.458832,0.321302,0.481906
0,1,0.294203,-0.461472,0.329734,0.494552
0,1,0.296549,-0.4682,0.336612,0.504869
0,1,0.292053,-0.462461,0.32593,0.488848
0,1,0.24713,-0.364399,0.341581,0.51233
0,1,0.249752,-0.363845,0.351181,0.526727
0,1,0.267805,-0.405592,0.32965,0.494434
0,1,0.274952,-0.44694,0.362361,0.543492
0,1,0.265651,-0.359323,0.239979,0.359938
0,1,0.251837,-0.311366,0.229145,0.343688
0,1,0.241466,-0.268301,0.228298,0.342418
0,1,0.259529,-0.263304,0.189426,0.284117
0,1,0.270548,-0.287069,0.178611,0.267895
0,1,0.253563,-0.255741,0.199177,0.298742
0,1,0.253517,-0.274629,0.203269,0.304881
0,1,0.251294,-0.3172,0.221865,0.332773
0,1,0.26243,-0.317669,0.206987,0.31046
0,1,0.251282,-0.313901,0.266582,0.399841
0,1,0.252188,-0.329145,0.265868,0.398769
0,1,0.253717,-0.288198,0.220679,0.330991
0,1,0.250488,-0.298313,0.259093,0.388609
0,1,0.260403,-0.312612,0.223743,0.335589
0,1,0.267749,-0.331108,0.233191,0.349759
0,1,0.264615,-0.29441,0.207086,0.310607
0,1,0.264458,-0.308672,0.240502,0.360725
0,1,0.251528,-0.310345,0.275689,0.413501
0,1,0.23678,-0.288573,0.288941,0.43338
0,1,0.239922,-0.279321,0.23743,0.356114
0,1,0.222652,-0.237587,0.217152,0.325699
0,1,0.222783,-0.254482,0.220523,0.330751
0,1,0.221654,-0.236665,0.221879,0.332788
0,1,0.257503,-0.340048,0.243581,0.365338
0,1,0.256219,-0.308134,0.223179,0.334739
0,1,0.265705,-0.361364,0.24658,0.369838
0,1,0.26998,-0.357075,0.229184,0.343747
0,1,0.274604,-0.362992,0.224763,0.337114
0,1,0.270715,-0.359806,0.228346,0.34249
0,1,0.261447,-0.343603,0.232058,0.348058
0,1,0.263952,-0.340003,0.220657,0.330959
0,1,0.26253,-0.343724,0.239343,0.358983
0,1,0.240139,-0.244326,0.20394,0.305883
0,1,0.253696,-0.308944,0.239879,0.359787
0,1,0.250694,-0.296816,0.216833,0.325222
0,1,0.234445,-0.242898,0.197007,0.295487
0,1,0.238343,-0.226277,0.189033,0.283525
0,1,0.25922,-0.318919,0.216391,0.324561
0,1,0.248518,-0.29717,0.219828,0.329714
0,1,0.236865,-0.252424,0.203435,0.305126
0,1,0.269404,-0.354146,0.227519,0.341248
0,1,0.262103,-0.311789,0.207193,0.310765
0,1,0.265078,-0.354756,0.235422,0.353103
0,1,0.257503,-0.340048,0.243581,0.365338
0,1,0.224538,-0.232903,0.216106,0.32413
0,1,0.217475,-0.241756,0.229607,0.344378
0,1,0.268632,-0.316969,0.226694,0.340016
0,1,0.270199,-0.303977,0.200233,0.300327
0,1,0.256062,-0.297259,0.226434,0.339627
0,1,0.261278,-0.318501,0.201596,0.302374
0,1,0.264941,-0.288221,0.183989,0.275965
0,1,0.273846,-0.330343,0.222091,0.333112
0,1,0.274423,-0.348008,0.239856,0.359755
0,1,0.271139,-0.35101,0.233925,0.350859
0,1,0.254839,-0.302403,0.224077,0.33609
0,1,0.23687,-0.246286,0.207396,0.311071
0,1,0.237624,-0.231321,0.195701,0.293531
0,1,0.236777,-0.203141,0.184243,0.276346
0,1,0.237524,-0.221755,0.196503,0.294734
0,1,0.24268,-0.219817,0.183828,0.275722
0,1,0.241329,-0.228791,0.20783,0.311722
0,1,0.236777,-0.203141,0.184243,0.276346
0,1,0.261066,-0.321782,0.266859,0.400258
0,1,0.264789,-0.311302,0.2199,0.329826
0,1,0.257189,-0.287963,0.232277,0.34839
0,1,0.241863,-0.330033,0.315406,0.473074
0,1,0.273825,-0.342342,0.236598,0.354869
0,1,0.254572,-0.304476,0.243511,0.365239
0,1,0.252558,-0.325323,0.263857,0.395755
0,1,0.250924,-0.327057,0.266052,0.399048
0,1,0.246563,-0.31978,0.283631,0.425415
0,1,0.24726,-0.322253,0.299216,0.44879
0,1,0.25755,-0.32829,0.266544,0.399786
0,1,0.247569,-0.302834,0.270502,0.405722
0,1,0.257157,-0.291855,0.232041,0.348035
0,1,0.241333,-0.28607,0.269822,0.404701
0,1,0.266151,-0.315251,0.226381,0.339547
0,1,0.269879,-0.31084,0.211263,0.316871
0,1,0.267293,-0.331338,0.229841,0.344734
0,1,0.260551,-0.327491,0.255542,0.383283
0,1,0.26184,-0.325694,0.256672,0.384979
0,1,0.256547,-0.319818,0.253868,0.380773
0,1,0.253605,-0.305241,0.264885,0.397297
0,1,0.263444,-0.308414,0.224634,0.336926
0,1,0.294016,-0.398148,0.232297,0.348412
0,1,0.294153,-0.393226,0.232872,0.349275
0,1,0.29682,-0.408055,0.242003,0.362971
0,1,0.303893,-0.429006,0.22709,0.340607
0,1,0.30168,-0.425712,0.232068,0.348072
0,1,0.304991,-0.427538,0.224219,0.336299
0,1,0.306108,-0.425429,0.233236,0.349823
0,1,0.30657,-0.429823,0.227233,0.340821
0,1,0.294312,-0.409009,0.238732,0.358067
0,1,0.275069,-0.362174,0.208798,0.313173
0,1,0.275853,-0.380742,0.230531,0.345766
0,1,0.285526,-0.355606,0.240993,0.361453
0,1,0.296069,-0.361919,0.225921,0.338844
0,1,0.28706,-0.349004,0.206659,0.309956
0,1,0.297704,-0.420741,0.257371,0.386023
0,1,0.293694,-0.397886,0.242074,0.363082
0,1,0.30657,-0.429823,0.227233,0.340821
0,1,0.302227,-0.426254,0.233383,0.350045
0,1,0.302828,-0.426577,0.2442,0.366269
0,1,0.297755,-0.411505,0.223387,0.335053
0,1,0.277901,-0.416594,0.293382,0.440036
0,1,0.298097,-0.422944,0.2559,0.383818
0,1,0.298566,-0.420225,0.244475,0.366681
0,1,0.294063,-0.421708,0.272696,0.409008
0,1,0.297304,-0.42273,0.26112,0.391646
0,1,0.299275,-0.427941,0.250735,0.376071
0,1,0.296058,-0.420227,0.257278,0.385885
0,1,0.298796,-0.418263,0.2537,0.380517
0,1,0.305735,-0.418856,0.246317,0.369443
0,1,0.306647,-0.431448,0.23475,0.352095
0,1,0.306852,-0.429787,0.237916,0.356843
0,1,0.277728,-0.372857,0.280675,0.420976
0,1,0.276542,-0.376354,0.274984,0.412442
0,1,0.286592,-0.357774,0.241413,0.36209
0,1,0.297098,-0.405028,0.24954,0.374279
0,1,0.296603,-0.387151,0.241172,0.361727
0,1,0.289507,-0.376522,0.243167,0.364718
0,1,0.246542,-0.302749,0.239938,0.359878
0,1,0.240416,-0.275796,0.24822,0.372301
0,1,0.238713,-0.261496,0.237817,0.356698
0,1,0.229226,-0.285759,0.252976,0.379435
0,1,0.248658,-0.256105,0.215292,0.322914
0,1,0.247157,-0.317495,0.285562,0.42831
0,1,0.267341,-0.321418,0.209992,0.314965
0,1,0.239815,-0.286409,0.267383,0.401044
0,1,0.229861,-0.294136,0.28389,0.425802
0,1,0.242125,-0.300281,0.273598,0.410365
0,1,0.255323,-0.307232,0.235258,0.35286
0,1,0.257915,-0.302962,0.230026,0.345012
0,1,0.260423,-0.307806,0.223098,0.334622
0,1,0.246248,-0.298319,0.285714,0.428539
0,1,0.249433,-0.303059,0.234245,0.351341
0,1,0.261799,-0.317782,0.221532,0.332272
0,1,0.262671,-0.309359,0.241256,0.361855
0,1,0.253245,-0.317693,0.261548,0.392292
0,1,0.251232,-0.27675,0.217941,0.326885
0,1,0.246877,-0.284847,0.21484,0.322235
0,1,0.237023,-0.28327,0.236294,0.354413
0,1,0.231581,-0.269308,0.264823,0.397203
0,1,0.241051,-0.30869,0.250429,0.375617
0,1,0.256961,-0.290842,0.229862,0.344765
0,1,0.253085,-0.290009,0.213308,0.319938
0,1,0.238763,-0.274701,0.25142,0.377102
0,1,0.206408,-0.153285,0.193548,0.2903
0,1,0.225532,-0.26391,0.279438,0.419123
0,1,0.208926,-0.204396,0.232414,0.348592
0,1,0.216216,-0.219069,0.242191,0.363256
0,1,0.23483,-0.280737,0.263807,0.395682
0,1,0.245857,-0.275331,0.229267,0.343874
0,1,0.235475,-0.282769,0.260837,0.391226
0,1,0.23593,-0.232929,0.20538,0.308047
0,1,0.251152,-0.265804,0.199575,0.299339
0,1,0.211401,-0.224817,0.241776,0.362635
0,1,0.241596,-0.294946,0.25762,0.386401
0,1,0.221719,-0.235489,0.240885,0.361299
0,1,0.223547,-0.240366,0.249625,0.374407
0,1,0.248035,-0.279357,0.213239,0.319834
0,1,0.266274,-0.359159,0.277495,0.41621
0,1,0.284097,-0.376065,0.265211,0.397783
0,1,0.25512,-0.362277,0.312197,0.468259
0,1,0.25193,-0.346374,0.302326,0.453453
0,1,0.278173,-0.444243,0.343495,0.515195
0,1,0.289603,-0.463612,0.340125,0.510139
0,1,0.287243,-0.454933,0.329397,0.494049
0,1,0.284006,-0.455917,0.338719,0.50803
0,1,0.288413,-0.464328,0.343919,0.515829
0,1,0.289483,-0.459086,0.342514,0.513721
0,1,0.283455,-0.461176,0.348456,0.522634
0,1,0.292102,-0.467758,0.331928,0.497844
0,1,0.255329,-0.288136,0.135413,0.203108
0,1,0.245188,-0.284158,0.160665,0.240983
0,1,0.245676,-0.270742,0.152538,0.228794
0,1,0.252222,-0.281297,0.131054,0.19657
0,1,0.252834,-0.254882,0.12534,0.187998
0,1,0.255451,-0.260837,0.120746,0.181109
0,1,0.251786,-0.280809,0.13476,0.202128
0,1,0.249116,-0.273098,0.131588,0.197371
0,1,0.251725,-0.264452,0.127579,0.191358
0,1,0.259816,-0.28646,0.137777,0.206653
0,1,0.255179,-0.322083,0.212725,0.319068
0,1,0.253445,-0.293934,0.167754,0.251616
0,1,0.260727,-0.27561,0.126635,0.189941
0,1,0.251647,-0.282243,0.161174,0.241747
0,1,0.247752,-0.27897,0.159407,0.239096
0,1,0.250481,-0.297445,0.174431,0.261631
0,1,0.23972,-0.302669,0.231291,0.346913
0,1,0.233798,-0.246182,0.155984,0.233961
0,1,0.251287,-0.301616,0.199277,0.298897
0,1,0.253159,-0.284503,0.148387,0.222567
0,1,0.255391,-0.291383,0.143506,0.215246
0,1,0.252903,-0.285898,0.141372,0.212046
0,1,0.252285,-0.284397,0.156698,0.235033
0,1,0.249001,-0.262213,0.1101,0.165141
0,1,0.245456,-0.271267,0.120727,0.181081
0,1,0.252222,-0.281297,0.131054,0.19657
